Model,Learning Rate,Epochs,Weight Decay,Hidden Channels,MSE,Torch MSE,MAE,R2,RMSE,EV Score
GCN,0.0001,100,0.05,256,2053.6282,2053.627685546875,32.83644,0.30341375854658953,45.316975,0.3050537258386612
GAT,0.0001,100,0.05,256,1811.7783,1811.7783203125,29.793787,0.366096939804928,42.56499,0.3661594092845917
GraphSAGE,0.0001,100,0.05,256,1060.1542,1060.1541748046875,23.728157,0.6261887909273254,32.56001,0.627757286032041
GIN,0.0001,100,0.05,256,7197.598,7197.59716796875,58.100082,-1.2358343928010906,84.83866,0.048711374402046204
GCN,0.0001,100,0.05,512,1776.2936,1776.2940673828125,30.325195,0.40477994622752206,42.1461,0.40660565594832104
GAT,0.0001,100,0.05,512,1522.4674,1522.4676513671875,26.38725,0.46315919629783603,39.01881,0.463230421145757
GraphSAGE,0.0001,100,0.05,512,398.41116,398.4111633300781,14.433018,0.8511715975318787,19.96024,0.8512044697999954
GIN,0.0001,100,0.05,512,7087.475,7087.47607421875,57.760666,-1.1965650335243962,84.18714,0.07332385579744975
GCN,0.0001,100,0.005,32,5580.9976,5580.9970703125,52.18727,-0.7878057891730544,74.70608,0.08226077755292256
GAT,0.0001,100,0.005,32,3037.9287,3037.928955078125,39.39232,-0.04524039455735047,55.11741,0.13454525669415793
GraphSAGE,0.0001,100,0.005,32,3717.7976,3717.796630859375,41.837727,-0.25032025663931573,60.973743,0.16650309165318808
GIN,0.0001,100,0.005,32,7430.983,7430.984375,58.992767,-1.3147823691734566,86.20315,0.007766629258791606
GCN,0.0001,100,0.005,64,4477.0205,4477.0205078125,46.221775,-0.4846556171724366,66.91054,0.10352954268455505
GAT,0.0001,100,0.005,64,2239.467,2239.467041015625,34.610653,0.2206167333384005,47.323006,0.25455840428670246
GraphSAGE,0.0001,100,0.005,64,2713.5273,2713.52685546875,36.20171,0.07778956786005459,52.09153,0.21213426192601523
GIN,0.0001,100,0.005,64,7383.767,7383.767578125,58.77972,-1.2977593033745343,85.92885,0.01614334185918172
GCN,0.0001,100,0.005,128,2464.4946,2464.49462890625,36.191143,0.16631930457338703,49.643677,0.21548075477282205
GAT,0.0001,100,0.005,128,2189.5515,2189.5517578125,33.301342,0.25020007055668175,46.792645,0.2508481442928314
GraphSAGE,0.0001,100,0.005,128,1645.7241,1645.7242431640625,29.04902,0.42885601566656045,40.567524,0.43193192780017853
GIN,0.0001,100,0.005,128,7324.9966,7324.998046875,58.57805,-1.278507183447773,85.5862,0.026476378242174785
GCN,0.0001,100,0.005,256,2094.7556,2094.755859375,33.02804,0.28058857244589247,45.7685,0.28200559318065643
GAT,0.0001,100,0.005,256,2029.1362,2029.1363525390625,31.431353,0.3266189206181251,45.045933,0.3266540914773941
GraphSAGE,0.0001,100,0.005,256,908.7583,908.75830078125,22.009491,0.6803007291159834,30.145618,0.6808492292960485
GIN,0.0001,100,0.005,256,7228.666,7228.66650390625,58.215084,-1.244549188172187,85.02156,0.04600846270720164
GCN,0.0001,100,0.005,512,1762.1729,1762.1728515625,30.284697,0.40913689196234343,41.97824,0.41038136680920917
GAT,0.0001,100,0.005,512,2007.063,2007.0626220703125,31.301218,0.3598426886305552,44.800255,0.3599666903416316
GraphSAGE,0.0001,100,0.005,512,361.64038,361.6404113769531,13.644273,0.8660806218156512,19.016844,0.866112286845843
GIN,0.0001,100,0.005,512,7103.939,7103.9384765625,57.808456,-1.2022785126091662,84.28487,0.06923304001490276
GCN,0.0001,100,0.0005,32,6015.1313,6015.1318359375,53.46414,-0.9026208764094606,77.55728,0.059630761543909706
GAT,0.0001,100,0.0005,32,3078.0837,3078.083740234375,40.84215,-0.06885173797468476,55.48048,0.21140868465105692
GraphSAGE,0.0001,100,0.0005,32,4017.3682,4017.367919921875,46.37837,-0.37129139834667435,63.382713,0.23049243291219076
GIN,0.0001,100,0.0005,32,7422.3794,7422.37939453125,58.930088,-1.3103815145849957,86.15323,0.010501171151796976
GCN,0.0001,100,0.0005,64,3662.9148,3662.91455078125,41.761974,-0.18912650532752098,60.52202,0.1605649789174398
GAT,0.0001,100,0.0005,64,2300.1704,2300.170166015625,34.317215,0.2096211632592809,47.96009,0.21043607095877329
GraphSAGE,0.0001,100,0.0005,64,2198.9893,2198.9892578125,34.569157,0.23814193009608112,46.893383,0.27492619554201764
GIN,0.0001,100,0.0005,64,7399.1562,7399.15625,58.830227,-1.3029448119962452,86.01835,0.012861599524815878
GCN,0.0001,100,0.0005,128,2353.96,2353.960205078125,34.91018,0.17980951729787573,48.517624,0.2165302981932958
GAT,0.0001,100,0.0005,128,2107.4033,2107.403076171875,32.37252,0.2808472052822107,45.906464,0.281112939119339
GraphSAGE,0.0001,100,0.0005,128,1699.5743,1699.57470703125,29.873796,0.41577847520159456,41.225895,0.4203206350406011
GIN,0.0001,100,0.0005,128,7321.9683,7321.9677734375,58.523655,-1.2797477538657138,85.5685,0.023942425847053528
GCN,0.0001,100,0.0005,256,2067.053,2067.05322265625,33.16585,0.29548163701003,45.464855,0.2973812073469162
GAT,0.0001,100,0.0005,256,1866.7811,1866.78076171875,30.617432,0.35156382255891433,43.206264,0.352016344666481
GraphSAGE,0.0001,100,0.0005,256,943.05756,943.0574951171875,22.041338,0.6617934651235823,30.709242,0.6625246653954188
GIN,0.0001,100,0.0005,256,7222.754,7222.7548828125,58.198715,-1.2428686661608095,84.986786,0.0457054078578949
GCN,0.0001,100,0.0005,512,1771.8143,1771.814208984375,30.37693,0.4060446318833435,42.092926,0.4074345181385676
GAT,0.0001,100,0.0005,512,1722.0035,1722.0035400390625,28.429926,0.3974634312765182,41.497032,0.3978908807039261
GraphSAGE,0.0001,100,0.0005,512,393.3347,393.33465576171875,14.281552,0.8560735902240625,19.832666,0.8561090230941772
GIN,0.0001,100,0.0005,512,7032.617,7032.6162109375,57.589447,-1.1773197772990576,83.8607,0.0831648459037145
GCN,0.0001,100,5e-05,32,4638.401,4638.39990234375,46.621502,-0.6626563159684571,68.105804,0.028985679149627686
GAT,0.0001,100,5e-05,32,2779.9983,2779.998046875,36.39653,0.029877655767787132,52.72569,0.15666449069976807
GraphSAGE,0.0001,100,5e-05,32,3685.6953,3685.695068359375,42.949917,-0.31579834177555427,60.709927,0.12908211847146353
GIN,0.0001,100,5e-05,32,7383.105,7383.1044921875,58.768646,-1.3006241145971549,85.924995,0.0092190553744634
GCN,0.0001,100,5e-05,64,4136.888,4136.88818359375,43.272675,-0.36808793275994667,64.31865,0.11556155979633331
GAT,0.0001,100,5e-05,64,2332.9863,2332.986328125,34.57215,0.20181144121553132,48.301,0.20242667198181152
GraphSAGE,0.0001,100,5e-05,64,2284.7253,2284.7255859375,34.00543,0.2013828802435389,47.7988,0.2626498341560364
GIN,0.0001,100,5e-05,64,7393.5015,7393.501953125,58.80966,-1.3013732515518897,85.98547,0.013860613107681274
GCN,0.0001,100,5e-05,128,2397.3054,2397.305419921875,34.919506,0.1710397540160492,48.962284,0.20823471248149872
GAT,0.0001,100,5e-05,128,2085.3264,2085.32666015625,32.548374,0.29004999138352006,45.665375,0.29047346115112305
GraphSAGE,0.0001,100,5e-05,128,1744.0184,1744.0185546875,30.199844,0.3903295260396515,41.761448,0.39209795494874317
GIN,0.0001,100,5e-05,128,7336.2593,7336.25927734375,58.593918,-1.2823739055176022,85.65196,0.024540866414705913
GCN,0.0001,100,5e-05,256,2084.4553,2084.455078125,32.890694,0.2931836934961005,45.655834,0.2950211614370346
GAT,0.0001,100,5e-05,256,2125.4343,2125.434326171875,32.45167,0.26916795325939236,46.102432,0.2696489244699478
GraphSAGE,0.0001,100,5e-05,256,1015.1525,1015.1524658203125,22.879473,0.6425505819063686,31.861458,0.643273264169693
GIN,0.0001,100,5e-05,256,7240.717,7240.71630859375,58.274113,-1.2479534068937523,85.0924,0.04436136285463969
GCN,0.0001,100,5e-05,512,1796.735,1796.735107421875,30.503258,0.39846449690837876,42.38791,0.3999535143375397
GAT,0.0001,100,5e-05,512,1582.8984,1582.8984375,26.791351,0.44233728356692376,39.785656,0.4425140668948491
GraphSAGE,0.0001,100,5e-05,512,384.6154,384.61541748046875,14.146713,0.8599104295023166,19.611614,0.8599597563346227
GIN,0.0001,100,5e-05,512,7061.578,7061.57861328125,57.710186,-1.1838146366444346,84.033195,0.08301084736982982
GCN,0.0001,250,0.05,32,3015.3857,3015.38623046875,39.61716,-0.0036506079699037777,54.91253,0.19259790579477945
GAT,0.0001,250,0.05,32,1990.4994,1990.49951171875,32.031612,0.3296479598223809,44.615013,0.33113759756088257
GraphSAGE,0.0001,250,0.05,32,1620.7491,1620.749267578125,29.356544,0.44272556228112037,40.25853,0.45449068148930866
GIN,0.0001,250,0.05,32,7377.9204,7377.92041015625,58.74437,-1.2957559663506106,85.89482,0.017049849033355713
GCN,0.0001,250,0.05,64,2048.3792,2048.379638671875,32.81277,0.3007564985447913,45.25902,0.30400121212005615
GAT,0.0001,250,0.05,64,1901.702,1901.7020263671875,30.894049,0.3325023955376441,43.60851,0.33256831268469494
GraphSAGE,0.0001,250,0.05,64,946.3755,946.3755493164062,22.057892,0.6628936837668782,30.763216,0.6631877521673838
GIN,0.0001,250,0.05,64,7325.168,7325.16943359375,58.534775,-1.2770279948815222,85.5872,0.023585225145022076
GCN,0.0001,250,0.05,128,1798.8286,1798.82861328125,30.43799,0.3996164281961508,42.4126,0.4004220316807429
GAT,0.0001,250,0.05,128,1349.8392,1349.8389892578125,25.067436,0.5737659276321311,36.740158,0.5747230847676595
GraphSAGE,0.0001,250,0.05,128,473.83273,473.832763671875,15.630115,0.8221923757492279,21.7677,0.8224064310391744
GIN,0.0001,250,0.05,128,7203.2935,7203.2939453125,58.13094,-1.235889212091455,84.872215,0.04727611939112345
GCN,0.0001,250,0.05,256,1604.9318,1604.9317626953125,28.574087,0.4644166170809126,40.0616,0.46579910814762115
GAT,0.0001,250,0.05,256,1319.8334,1319.83349609375,23.523,0.5309608634740327,36.32951,0.5310248037179311
GraphSAGE,0.0001,250,0.05,256,251.64252,251.6425323486328,11.166721,0.9073848605025363,15.863244,0.9074137558539709
GIN,0.0001,250,0.05,256,6882.035,6882.03515625,57.15086,-1.129469921787346,82.95803,0.10612259805202484
GCN,0.0001,250,0.05,512,1440.6055,1440.605712890625,26.921318,0.5203925746035785,37.955307,0.5216110199689865
GAT,0.0001,250,0.05,512,1329.7008,1329.70068359375,23.635206,0.5271070251440586,36.46506,0.5272305955489477
GraphSAGE,0.0001,250,0.05,512,121.307304,121.30731201171875,7.719745,0.9590849457942564,11.01396,0.9590993821620941
GIN,0.0001,250,0.05,512,6398.4277,6398.427734375,55.64217,-0.9686669813917144,79.99017,0.18914366761843363
GCN,0.0001,250,0.005,32,2872.1404,2872.14013671875,38.968323,0.043837219151893814,53.592354,0.2154278109471003
GAT,0.0001,250,0.005,32,2305.581,2305.580810546875,34.240902,0.24256081382030756,48.016468,0.25144123534361523
GraphSAGE,0.0001,250,0.005,32,2352.8455,2352.844970703125,33.93009,0.18117408142242822,48.506138,0.28249332308769226
GIN,0.0001,250,0.005,32,7378.6016,7378.60205078125,58.727596,-1.2967059814658244,85.89879,0.014832754929860434
GCN,0.0001,250,0.005,64,2042.2599,2042.259765625,32.955566,0.3033605938200348,45.19137,0.3074229806661606
GAT,0.0001,250,0.005,64,1907.4326,1907.4327392578125,30.733053,0.3829945658348581,43.674164,0.3831383486588796
GraphSAGE,0.0001,250,0.005,64,1011.8669,1011.866943359375,22.95176,0.6424585462308562,31.809855,0.6442949523528417
GIN,0.0001,250,0.005,64,7341.265,7341.265625,58.59934,-1.2842884296287398,85.68118,0.022498413920402527
GCN,0.0001,250,0.005,128,1800.8949,1800.8944091796875,30.380579,0.39351328246946465,42.43695,0.39489035308361053
GAT,0.0001,250,0.005,128,1667.0361,1667.0360107421875,27.947474,0.4082005260936707,40.829353,0.40825120111306507
GraphSAGE,0.0001,250,0.005,128,494.21057,494.2106628417969,16.053127,0.8131003439757994,22.230846,0.8131678700447083
GIN,0.0001,250,0.005,128,7156.844,7156.8447265625,58.014893,-1.2177495393691309,84.59814,0.06109208861986796
GCN,0.0001,250,0.005,256,1630.8214,1630.8214111328125,28.972918,0.45511928887731085,40.38343,0.4566190491120021
GAT,0.0001,250,0.005,256,1659.3353,1659.3350830078125,28.209892,0.4594903600882616,40.73494,0.4595794479052226
GraphSAGE,0.0001,250,0.005,256,221.93971,221.93971252441406,10.565039,0.9203074814919008,14.897641,0.9203198303778967
GIN,0.0001,250,0.005,256,6875.7812,6875.78076171875,57.1447,-1.127566938603188,82.920334,0.10762846966584523
GCN,0.0001,250,0.005,512,1425.0839,1425.0838623046875,26.758482,0.5255560291625496,37.750282,0.5266508261362711
GAT,0.0001,250,0.005,512,1329.4785,1329.478271484375,24.232872,0.5527254940293455,36.462013,0.5528779824574789
GraphSAGE,0.0001,250,0.005,512,104.88972,104.88972473144531,7.1745815,0.9652525060433231,10.241569,0.9652628203233083
GIN,0.0001,250,0.005,512,6373.6636,6373.66455078125,55.608753,-0.9622135420698346,79.83523,0.19320877889792124
GCN,0.0001,250,0.0005,32,2733.174,2733.174072265625,37.43745,0.05845231827771685,52.279766,0.16997062166531882
GAT,0.0001,250,0.0005,32,2430.2898,2430.289794921875,35.319565,0.15347749835174018,49.29797,0.1983748326698939
GraphSAGE,0.0001,250,0.0005,32,2232.864,2232.864013671875,33.65338,0.21845565627369887,47.25319,0.2868020286162694
GIN,0.0001,250,0.0005,32,7401.2974,7401.2978515625,58.823513,-1.3050219732883004,86.03079,0.01078501840432485
GCN,0.0001,250,0.0005,64,2128.5684,2128.568359375,33.58143,0.2685620456327724,46.13641,0.27204589545726776
GAT,0.0001,250,0.0005,64,2009.6185,2009.61865234375,31.035692,0.29772680357606524,44.82877,0.2979520410299301
GraphSAGE,0.0001,250,0.0005,64,975.1103,975.1103515625,22.334978,0.6624814829863794,31.226755,0.6633575906356176
GIN,0.0001,250,0.0005,64,7305.5176,7305.517578125,58.490543,-1.2692495682590432,85.47232,0.03202665348847707
GCN,0.0001,250,0.0005,128,1812.9608,1812.9605712890625,30.70402,0.3930889447551101,42.578876,0.39410391449928284
GAT,0.0001,250,0.0005,128,1557.6644,1557.6644287109375,27.357325,0.5094377771872195,39.46726,0.5095882515112559
GraphSAGE,0.0001,250,0.0005,128,468.0586,468.0585021972656,15.498112,0.8224064438332056,21.634663,0.8224846124649048
GIN,0.0001,250,0.0005,128,7223.062,7223.0625,58.210377,-1.2452245848489898,84.9886,0.042504156629244484
GCN,0.0001,250,0.0005,256,1623.7069,1623.7069091796875,28.83856,0.45642288710536083,40.295246,0.4577658474445343
GAT,0.0001,250,0.0005,256,1492.7443,1492.7442626953125,26.356497,0.4855929562813089,38.636047,0.4857376217842102
GraphSAGE,0.0001,250,0.0005,256,219.30559,219.3055877685547,10.560962,0.9207626788324722,14.8089695,0.9207803954680761
GIN,0.0001,250,0.0005,256,6894.0586,6894.05859375,57.21793,-1.1347275282389895,83.030464,0.10257878402868907
GCN,0.0001,250,0.0005,512,1442.0084,1442.0086669921875,26.871786,0.5193582538256821,37.973785,0.5205599367618561
GAT,0.0001,250,0.0005,512,1492.4984,1492.498291015625,25.72008,0.48039407083387925,38.632866,0.48045529425144196
GraphSAGE,0.0001,250,0.0005,512,107.347374,107.34738159179688,7.365671,0.9638481986736238,10.360858,0.9638545364141464
GIN,0.0001,250,0.0005,512,6385.101,6385.10107421875,55.659393,-0.9677903115422718,79.90683,0.18877953787644705
GCN,0.0001,250,5e-05,32,3281.8662,3281.86669921875,40.9519,-0.11604851227510354,57.287575,0.1547778993844986
GAT,0.0001,250,5e-05,32,2237.6936,2237.693603515625,34.098732,0.23692742844320916,47.304268,0.23965193331241608
GraphSAGE,0.0001,250,5e-05,32,2013.7933,2013.793212890625,32.517067,0.3070994474988436,44.87531,0.353863259156545
GIN,0.0001,250,5e-05,32,7385.058,7385.05810546875,58.752674,-1.2997377370700727,85.93636,0.012542123595873514
GCN,0.0001,250,5e-05,64,2036.2285,2036.228271484375,32.836758,0.29459397215779654,45.124588,0.29586289326349896
GAT,0.0001,250,5e-05,64,2016.0238,2016.0238037109375,32.16967,0.31202722752745776,44.900154,0.3128930777311325
GraphSAGE,0.0001,250,5e-05,64,1117.4799,1117.4798583984375,23.694283,0.6092469687317726,33.428726,0.609868993361791
GIN,0.0001,250,5e-05,64,7286.7466,7286.7470703125,58.417538,-1.2673804507872595,85.36244,0.030048648516337078
GCN,0.0001,250,5e-05,128,1827.9443,1827.944091796875,30.71379,0.3878766799404423,42.754467,0.3889979173739751
GAT,0.0001,250,5e-05,128,1831.0752,1831.074951171875,29.426392,0.3636756004942403,42.791065,0.3637593040863673
GraphSAGE,0.0001,250,5e-05,128,499.43265,499.4325866699219,16.141596,0.8115259814036014,22.34799,0.8115654240051905
GIN,0.0001,250,5e-05,128,7182.931,7182.93115234375,58.110172,-1.2274755236446573,84.752174,0.052929421265920006
GCN,0.0001,250,5e-05,256,1631.9977,1631.9979248046875,28.91079,0.45642996732143826,40.39799,0.4577898532152176
GAT,0.0001,250,5e-05,256,1785.2753,1785.2752685546875,29.136688,0.42343536830849215,42.252518,0.42343909045060474
GraphSAGE,0.0001,250,5e-05,256,241.79291,241.79295349121094,11.012267,0.9130943000873969,15.549691,0.9131134698788325
GIN,0.0001,250,5e-05,256,6879.42,6879.42041015625,57.14149,-1.1319098276406774,82.94227,0.09744502604007721
GCN,0.0001,250,5e-05,512,1429.3539,1429.353759765625,26.817131,0.5245318809223157,37.806797,0.5257188528776169
GAT,0.0001,250,5e-05,512,1523.9843,1523.9842529296875,25.530222,0.5049832426046824,39.038242,0.5049871106942495
GraphSAGE,0.0001,250,5e-05,512,107.43769,107.43769836425781,7.3246493,0.9634347530770443,10.365215,0.963444729646047
GIN,0.0001,250,5e-05,512,6388.362,6388.36279296875,55.597485,-0.9654933145633883,79.92723,0.1915590912103653
GCN,0.0001,500,0.05,32,1944.599,1944.5987548828125,31.86824,0.34875603471905703,44.097607,0.34995145599047345
GAT,0.0001,500,0.05,32,1509.7743,1509.7742919921875,27.464142,0.4801878070864947,38.855816,0.48054125408331555
GraphSAGE,0.0001,500,0.05,32,830.8945,830.8944091796875,20.877058,0.7032168915219362,28.825241,0.7052453806002935
GIN,0.0001,500,0.05,32,7335.7583,7335.75830078125,58.593487,-1.2785903273728976,85.64904,0.025924091537793476
GCN,0.0001,500,0.05,64,1756.0522,1756.052490234375,30.164373,0.40597750769107005,41.905277,0.40689509610335034
GAT,0.0001,500,0.05,64,1270.3774,1270.37744140625,24.819658,0.5948050928953207,35.642353,0.5954156716664633
GraphSAGE,0.0001,500,0.05,64,400.1116,400.1116638183594,14.23669,0.847555497734898,20.00279,0.8476394315560659
GIN,0.0001,500,0.05,64,7158.9766,7158.97705078125,58.01651,-1.2255482392299848,84.61073,0.04996912181377411
GCN,0.0001,500,0.05,128,1539.2455,1539.2454833984375,27.866732,0.48483496921675173,39.23322,0.48625801503658295
GAT,0.0001,500,0.05,128,1221.7964,1221.7965087890625,23.64578,0.6187476226232029,34.954205,0.6194244424502054
GraphSAGE,0.0001,500,0.05,128,174.06898,174.0689697265625,9.318211,0.9376980515469974,13.193521,0.9377179443836212
GIN,0.0001,500,0.05,128,6886.279,6886.27880859375,57.19608,-1.1295278390867418,82.983604,0.10402537385622661
GCN,0.0001,500,0.05,256,1327.7335,1327.7335205078125,25.76829,0.5577769141486776,36.438076,0.5583882033824921
GAT,0.0001,500,0.05,256,1476.2056,1476.2056884765625,24.631502,0.5126922955730678,38.42142,0.5126967877149582
GraphSAGE,0.0001,500,0.05,256,89.346855,89.34683990478516,6.664629,0.9695946719300114,9.452347,0.969597339630127
GIN,0.0001,500,0.05,256,6316.279,6316.27880859375,55.346783,-0.9435826937775227,79.47502,0.1958539386590322
GCN,0.0001,500,0.05,512,1062.653,1062.6529541015625,23.05998,0.652529042248616,32.59836,0.6526320775349935
GAT,0.0001,500,0.05,512,1048.4619,1048.4619140625,18.316416,0.643572966804637,32.379963,0.6435733487208685
GraphSAGE,0.0001,500,0.05,512,28.990782,28.99077796936035,3.7358625,0.9904926616136166,5.384309,0.9904934167861938
GIN,0.0001,500,0.05,512,5410.345,5410.34619140625,52.185696,-0.6547535941549902,73.555046,0.32938942313194275
GCN,0.0001,500,0.005,32,1944.4844,1944.484619140625,31.772675,0.3463496922219795,44.09631,0.348458136121432
GAT,0.0001,500,0.005,32,1773.2618,1773.261962890625,29.438805,0.40616119600443246,42.110115,0.4064683864514033
GraphSAGE,0.0001,500,0.005,32,788.701,788.7009887695312,20.064276,0.7039134390138151,28.08382,0.7048888752857844
GIN,0.0001,500,0.005,32,7344.149,7344.1484375,58.618626,-1.2866809960934606,85.69801,0.017390698194503784
GCN,0.0001,500,0.005,64,1777.8456,1777.8455810546875,30.43989,0.40343002705486386,42.164505,0.4048783580462138
